nickname,total_turns,first_five_turns_points,max_points_turn,min_points_turn,max_min_difference,winner,lexicon,initial_time_seconds,rating_mode,game_duration_seconds,time left minutes
STEEBot,13,112,88,4,84,0,NWL20,600,RATED,265.212384,5.5797936
STEEBot,14,131,75,0,75,0,NWL20,600,RATED,466.594676,2.2234220666666666
BB-8,16,39,82,2,80,1,ECWL,900,CASUAL,178.0770228,12.03204962
Has98,12,84,76,-10,86,0,CSW21,1440,RATED,1503.74339,-1.0623898333333348
STEEBot,13,124,76,14,62,0,CSW21,1200,RATED,377.3416789,13.710972018333333
STEEBot,11,134,100,16,84,1,CSW21,1500,RATED,727.388448,12.8768592
Pollywog,16,36,90,-33,123,0,CSW21,900,RATED,955.819241,-0.9303206833333338
sstastic,12,225,83,10,73,0,CSW21,1500,CASUAL,592.8099489,15.119834185
Eloquent,12,164,89,10,79,0,CSW21,1200,CASUAL,237.734761,16.037753983333335
HastyBot,13,101,83,6,77,0,NWL20,900,RATED,774.5101139999998,2.091498100000003
Kimori101,14,114,42,6,36,0,CSW21,900,RATED,656.067776,4.065537066666667
HastyBot,14,102,95,2,93,0,CSW21,1200,RATED,485.332197,11.91113005
BetterBot,12,175,86,10,76,0,NWL20,1800,RATED,823.3947842,16.276753596666666
Xerxes,16,78,43,4,39,0,CSW21,900,RATED,617.1033909,4.714943485
STEEBot,13,157,85,8,77,0,CSW21,900,RATED,741.7463309999998,2.637561150000003
saint,13,136,89,0,89,1,NWL20,1200,RATED,533.1594269,11.114009551666667
HastyBot,13,165,77,8,69,0,CSW21,1200,RATED,305.915657,14.901405716666666
BB-8,14,112,55,15,40,1,ECWL,900,CASUAL,192.5794551,11.790342415
HastyBot,11,220,90,24,66,0,CSW21,1200,RATED,796.905755,6.718237416666667
Aarush,15,86,68,2,66,1,CSW21,1200,CASUAL,455.5215509,12.407974151666668
TheGidfather,14,120,75,4,71,1,NWL20,1200,RATED,304.084918,14.931918033333334
STEEBot,16,118,74,0,74,0,NWL20,720,RATED,319.7014201,6.671642998333334
salmonsays,11,151,73,6,67,0,CSW21,1200,RATED,158.2104428,17.363159286666665
TheGidfather,15,78,73,0,73,1,NWL20,1200,RATED,536.706651,11.054889150000001
HastyBot,13,182,74,12,62,0,NWL20,2700,RATED,940.8501511,29.319164148333336
Inandoutworker,14,72,97,4,93,0,CSW21,3600,CASUAL,57.54227901,59.040962016499996
HastyBot,13,195,77,6,71,0,CSW21,1200,RATED,151.772248,17.470462533333333
BetterBot,12,92,89,4,85,0,CSW21,1200,RATED,686.7550709,8.554082151666668
hannahbanana,12,44,107,-107,214,0,NWL20,720,RATED,131.653491,9.805775149999999
STEEBot,15,85,63,2,61,1,NWL20,300,RATED,287.2524631,0.21245894833333334
STEEBot,13,153,65,6,59,1,NWL20,1200,CASUAL,832.7936499,6.120105835
BB-8,15,85,46,8,38,0,ECWL,900,CASUAL,250.9420218,10.81763297
HastyBot,13,170,98,4,94,0,CSW21,3600,CASUAL,439.6887851,52.67185358166667
BB-8,16,121,77,5,72,0,ECWL,900,CASUAL,234.3476582,11.094205696666666
HivinD,12,146,82,12,70,0,CSW21,900,RATED,343.0461001,9.282564998333333
hulkbuster,14,102,72,8,64,1,CSW21,1200,RATED,483.88186500000006,11.93530225
BetterBot,14,113,41,6,35,1,CSW21,1500,RATED,223.638972,21.2726838
orlyns,13,156,74,8,66,1,CSW21,1020,RATED,604.4165098999998,6.92639150166667
MarvinK,18,82,76,-29,105,0,NWL20,3600,RATED,1431.193315,36.14677808333333
Numbat,13,222,81,0,81,1,CSW21,1200,RATED,394.8650842,13.418915263333334
taqi,12,147,66,10,56,0,CSW21,540,RATED,166.8405962,6.219323396666667
peter3000,13,101,82,0,82,1,CSW21,1200,RATED,297.3154709,15.044742151666666
BB-8,12,165,74,12,62,1,ECWL,900,CASUAL,161.5776401,12.307039331666665
Sopejohn,14,59,92,0,92,0,CSW21,1200,CASUAL,316.5909629,14.723483951666667
BB-8,14,67,90,2,88,0,ECWL,900,CASUAL,159.82233,12.336294500000001
Churrrro,12,67,78,-10,88,0,NWL20,300,CASUAL,361.1561918,-1.019269863333333
Gtowngrad,15,105,71,0,71,0,NWL20,1020,RATED,970.413624,0.8264395999999995
BetterBot,16,84,95,2,93,0,NWL20,1020,RATED,857.686142,2.7052309666666665
marvin,11,124,70,-10,80,0,CSW21,60,RATED,120.717257,-1.0119542833333335
Kwyet,14,191,94,0,94,1,NWL20,1200,RATED,568.5537437999999,10.524104270000002
NoelL,11,135,90,22,68,1,CSW21,1200,RATED,430.4431169,12.825948051666668
STEEBot,15,88,45,6,39,0,NWL20,720,RATED,595.0286150000002,2.082856416666664
pingpk,13,122,87,8,79,0,CSW21,1440,RATED,286.158112,19.23069813333333
BetterBot,15,96,82,0,82,0,CSW21,1200,RATED,382.29737810000006,13.628377031666666
kellymm,13,101,71,4,67,0,CSW21,1200,RATED,424.5252981,12.924578365
BetterBot,13,96,86,8,78,0,CSW21,3600,CASUAL,730.091619,47.83180635
deathstar,13,127,63,16,47,1,NWL20,600,RATED,572.6604669,0.4556588850000007
STEEBot,14,158,74,8,66,0,NWL20,1200,RATED,413.4439399,13.109267668333333
Aarush,12,256,194,16,178,1,CSW21,1200,CASUAL,620.2343621,9.662760631666666
BB-8,14,105,63,2,61,0,ECWL,900,CASUAL,363.2331171,8.946114714999998
BetterBot,12,172,68,13,55,1,CSW21,1500,RATED,1368.864789,2.1855868500000004
Inandoutworker,17,11,22,-10,32,0,CSW21,3600,CASUAL,3671.336039,-1.1889339833333301
STEEBot,15,125,45,14,31,0,NWL20,1200,CASUAL,173.023762,17.116270633333333
STEEBot,14,118,52,2,50,1,CSW21,1200,RATED,424.12572310000013,12.93123794833333
HastyBot,14,113,74,10,64,1,NWL20,1200,CASUAL,430.365181,12.827246983333334
Eloquent,12,195,75,22,53,1,CSW21,1200,CASUAL,275.0792019,15.415346634999999
Eloquent,15,111,80,8,72,1,CSW21,1200,CASUAL,258.396769,15.693387183333334
mytbear,11,165,83,0,83,0,CSW21,1200,RATED,158.49864509999995,17.358355915
Numbat,11,147,76,16,60,0,CSW21,1200,RATED,282.9598289,15.284002851666665
Willeford,13,68,102,4,98,1,NWL20,1200,RATED,776.7990251,7.053349581666667
JackHKeynes,18,28,66,2,64,1,CSW21,1200,RATED,936.3643138,4.393928103333334
STEEBot,12,185,85,8,77,1,NWL20,720,RATED,163.469533,9.275507783333333
Eloquent,15,173,80,0,80,1,CSW21,1200,CASUAL,360.166836,13.9972194
pandorable,16,105,48,6,42,0,CSW21,300,RATED,164.200758,2.2633207
HastyBot,11,169,68,16,52,1,CSW21,900,RATED,730.362107,2.8272982166666663
STEEBot,13,122,51,9,42,1,NWL20,840,CASUAL,830.2134731000001,0.16310878166666498
STEEBot,14,205,89,14,75,0,NWL20,720,RATED,244.2680342,7.928866096666667
Numbat,12,106,86,6,80,1,CSW21,1200,RATED,257.79561,15.7034065
HastyBot,14,186,93,0,93,0,CSW21,1200,RATED,984.8588238,3.5856862700000005
STEEBot,17,84,86,0,86,0,CSW21,1200,RATED,136.92718100000002,17.717880316666665
STEEBot,14,121,74,6,68,0,CSW21,720,RATED,267.507971,7.541533816666667
blitztkr,14,78,84,11,73,1,CSW21,900,RATED,595.0529191,5.082451348333333
BetterBot,16,45,67,4,63,1,CSW21,1200,RATED,582.5337029,10.291104951666666
STEEBot,13,172,85,12,73,1,CSW21,1200,RATED,158.85076,17.352487333333332
Menonr,14,116,79,0,79,0,CSW21,1200,CASUAL,1124.633382,1.2561103000000002
HastyBot,14,127,74,8,66,1,ECWL,900,CASUAL,158.8448679,12.352585535
Kev,18,36,41,0,41,0,CSW21,900,CASUAL,477.6328869,7.039451885
STEEBot,12,195,85,12,73,1,CSW21,3600,RATED,374.64292,53.75595133333333
HastyBot,13,170,72,14,58,1,ECWL,900,CASUAL,199.836556,11.669390733333334
STEEBot,13,112,76,2,74,1,CSW21,3600,RATED,388.067203,53.532213283333334
BB-8,15,121,81,0,81,0,ECWL,900,CASUAL,214.117425,11.43137625
jodel,15,99,76,0,76,1,CSW21,1200,RATED,907.1627018,4.880621636666666
Akpomiemie,12,187,77,6,71,0,CSW21,1200,RATED,455.1886089,12.413523185
BetterBot,15,170,80,5,75,0,NWL20,1320,RATED,707.2356478999999,10.212739201666668
STEEBot,12,140,82,18,64,0,CSW21,480,RATED,481.197705,-0.019961749999999747
Yuanx,19,113,36,-18,54,0,CSW21,900,RATED,500.802423,6.65329295
njinawanga,12,229,78,14,64,0,CSW21,1200,RATED,991.9036739,3.4682721016666678
pandorable,15,89,83,4,79,0,CSW21,300,RATED,171.4744229,2.1420929516666667
royster,14,63,86,-13,99,0,NWL20,1500,RATED,1094.956906,6.750718233333335
BetterBot,14,58,82,2,80,1,NWL20,1200,RATED,603.5424869,9.940958551666666
HastyBot,12,208,72,18,54,0,NWL20,180,RATED,145.2488229,0.5791862850000001
Orixa,15,112,66,2,64,1,CSW21,1200,RATED,650.2733440000002,9.16211093333333
STEEBot,15,96,84,2,82,0,NWL20,1200,RATED,491.2195308,11.81300782
ROPPEY,14,72,75,4,71,0,CSW21,1200,RATED,487.828959,11.86951735
HastyBot,14,122,40,11,29,0,ECWL,900,CASUAL,204.5233521,11.591277465
hulkbuster,16,119,70,0,70,0,CSW21,1200,RATED,195.493145,16.741780916666666
STEEBot,12,224,68,0,68,0,NWL20,720,RATED,155.34119109999997,9.410980148333334
ArthurB,12,127,70,14,56,1,NWL20,1200,RATED,1070.75026,2.154162333333333
STEEBot,14,118,78,6,72,0,NWL20,1200,CASUAL,780.8490469,6.985849218333334
HastyBot,15,79,80,2,78,0,NWL20,1200,RATED,479.1630089,12.013949851666666
BetterBot,15,90,89,4,85,0,NWL20,1500,RATED,1102.2506560000004,6.629155733333326
HastyBot,11,229,83,16,67,0,NWL20,3600,RATED,708.9307671,48.184487215
BetterBot,18,54,63,0,63,1,CSW21,300,RATED,129.5582149,2.840696418333333
STEEBot,13,149,76,4,72,0,CSW21,1200,RATED,241.279134,15.9786811
STEEBot,12,168,73,6,67,1,CSW21,60,RATED,101.816467,-0.6969411166666667
HastyBot,12,159,88,2,86,0,CSW21,2400,RATED,631.2787879,29.478686868333334
HastyBot,12,116,76,6,70,1,CSW21,1200,RATED,983.5991771,3.606680381666666
davidavid,16,80,32,2,30,0,CSW21,900,RATED,564.7153609000002,5.5880773183333305
STEEBot,12,123,75,10,65,1,NWL20,900,CASUAL,741.6489482000002,2.6391841966666636
STEEBot,16,65,94,0,94,0,CSW21,1200,CASUAL,716.3126531,8.061455781666666
Marionao,13,103,72,9,63,0,CSW21,1200,RATED,573.184521,10.44692465
shreyas3,14,171,69,-23,92,0,CSW21,600,RATED,588.647193,0.18921344999999973
HastyBot,13,340,153,19,134,0,CSW21,3600,CASUAL,673.4479198,48.775868003333336
STEEBot,13,191,74,14,60,1,CSW21,1020,RATED,582.6033467999998,7.289944220000003
jasminetan,14,109,71,8,63,0,CSW21,900,CASUAL,590.8002951000002,5.153328414999996
Naqib123,14,156,84,0,84,0,CSW21,900,CASUAL,472.1417761,7.130970398333333
STEEBot,14,175,83,10,73,0,NWL20,1200,RATED,467.8226402,12.202955996666667
MSHS-21KADMUSLEE,11,122,69,16,53,0,CSW21,960,RATED,556.7905787999998,6.720157020000003
davidavid,17,117,82,2,80,0,CSW21,900,RATED,396.6791,8.388681666666667
STEEBot,10,167,94,26,68,0,CSW21,600,CASUAL,661.263783,-1.0210630499999998
BetterBot,11,175,67,13,54,0,CSW21,1200,RATED,1012.515312,3.1247448
BeanzCyclones,14,68,72,4,68,0,CSW21,1200,RATED,250.232626,15.829456233333334
BetterBot,12,215,83,15,68,1,CSW21,1200,RATED,328.2236099,14.529606501666668
Muzh,11,90,37,6,31,0,NWL20,1200,RATED,1200.982841,-0.01638068333333346
BetterBot,15,91,77,4,73,1,NWL20,1200,RATED,830.6648901000002,6.155585164999996
BB-8,12,109,89,16,73,0,ECWL,900,CASUAL,241.9861441,10.966897598333333
e4c5,14,167,83,2,81,1,CSW21,900,RATED,524.9851699,6.250247168333334
Knight2014,15,97,75,2,73,1,CSW21,300,RATED,212.003341,1.4666109833333332
STEEBot,16,119,50,2,48,0,CSW21,900,RATED,144.79776,12.586704
BetterBot,16,107,62,0,62,0,NWL20,900,RATED,350.8727,9.152121666666666
Xerxes,18,98,79,-25,104,0,CSW21,900,RATED,780.765492,1.9872418
BetterBot,18,81,42,0,42,1,CSW21,1200,RATED,229.2714109,16.178809818333335
HastyBot,13,222,76,12,64,0,CSW21,1200,RATED,435.131078,12.747815366666666
scrayogarunner,12,77,42,6,36,0,CSW21,840,CASUAL,759.0574647999998,1.3490422533333364
HastyBot,13,132,72,0,72,1,NWL20,180,RATED,143.7034431,0.6049426150000002
Goldenwick,14,100,48,8,40,0,NWL20,1200,RATED,266.574126,15.5570979
STEEBot,12,101,51,13,38,0,CSW21,900,RATED,962.6366792,-1.0439446533333334
BB-8,13,136,68,14,54,1,ECWL,900,CASUAL,174.1832459,12.096945901666667
BetterBot,13,89,94,12,82,0,CSW21,900,CASUAL,220.9824672,11.31695888
HastyBot,13,175,72,0,72,0,ECWL,900,CASUAL,246.3433549,10.894277418333333
hannahbanana,14,114,75,2,73,0,NWL20,720,CASUAL,422.4333839,4.959443601666666
meetsumeet,14,205,74,6,68,1,CSW21,720,RATED,529.2260261,3.1795662316666666
HastyBot,13,146,88,6,82,0,NWL20,1200,CASUAL,334.875782,14.418736966666666
STEEBot,16,108,97,0,97,0,CSW21,1200,CASUAL,229.094882,16.181751966666667
Firestorm,15,131,70,12,58,1,CSW21,1200,RATED,540.5085781,10.991523698333333
HastyBot,12,161,76,16,60,0,CSW21,1200,RATED,869.110152,5.5148308
BetterBot,12,220,71,7,64,1,CSW21,1200,CASUAL,252.5316,15.79114
BetterBot,15,87,91,6,85,1,CSW21,420,RATED,330.940634,1.484322766666667
BetterBot,23,87,98,0,98,0,CSW21,660,RATED,378.4776762,4.692038729999999
HastyBot,14,109,86,6,80,1,ECWL,900,CASUAL,146.2730319,12.562116135
Inandoutworker,11,139,82,-10,92,0,CSW21,3600,CASUAL,3670.934383,-1.1822397166666634
Kovert,16,74,49,3,46,1,NWL20,1800,RATED,1015.269582,13.0788403
BB-8,12,147,43,9,34,0,ECWL,900,CASUAL,288.0665152,10.198891413333333
BetterBot,18,64,47,6,41,0,CSW21,900,CASUAL,202.485486,11.625241899999999
STEEBot,13,134,83,12,71,0,CSW21,3600,CASUAL,243.9658611,55.933902315
STEEBot,13,199,88,9,79,0,CSW21,900,RATED,218.584902,11.356918299999998
BetterBot,16,96,65,4,61,0,CSW21,600,RATED,483.059942,1.949000966666667
wagyus,12,236,77,12,65,0,CSW21,1200,RATED,221.8788378,16.30201937
HastyBot,11,199,76,16,60,0,CSW21,3600,CASUAL,89.54931712,58.50751138133333
vinylchances,12,180,91,9,82,0,CSW21,60,RATED,93.73401403,-0.5622335671666666
FarlinaJames06,15,37,22,3,19,0,CSW21,1200,RATED,581.101634,10.314972766666667
STEEBot,12,145,66,15,51,1,NWL20,1200,RATED,304.0368721000001,14.932718798333331
BetterBot,12,165,42,15,27,1,CSW21,3300,RATED,445.276222,47.57872963333333
BetterBot,14,82,37,6,31,1,CSW21,660,RATED,380.7393711,4.654343815
verajoan,17,141,80,-77,157,0,CSW21,1500,RATED,1438.912665,1.018122249999999
BobVanech,18,50,53,2,51,0,NWL20,1200,RATED,577.2120972,10.37979838
BetterBot,14,93,58,10,48,1,CSW21,1500,RATED,311.9045478999999,19.801590868333335
Jaish,18,68,81,-81,162,0,CSW21,900,CASUAL,591.7954900000002,5.13674183333333
DuuSuu,15,101,51,0,51,0,NWL20,1500,RATED,837.4576561000001,11.042372398333331
STEEBot,12,181,101,16,85,0,CSW21,1200,RATED,636.727608,9.3878732
blitztkr,15,138,74,-29,103,0,CSW21,900,RATED,469.7713149,7.170478085
BetterBot,18,23,75,0,75,0,CSW21,1200,RATED,192.8808641,16.785318931666666
STEEBot,10,189,68,7,61,1,NWL20,1500,RATED,164.5655191,22.25724134833333
STEEBot,16,78,95,2,93,0,CSW21,720,CASUAL,773.013098,-0.8835516333333335
HastyBot,11,186,66,22,44,1,NWL20,1200,RATED,378.0913079,13.698478201666667
HastyBot,12,173,80,14,66,1,CSW21,1080,CASUAL,335.907892,12.401535133333335
qamardeen,13,68,91,4,87,0,CSW21,960,RATED,750.9694059,3.4838432350000006
vannandonly,11,68,80,-10,90,0,CSW21,1200,RATED,1262.294191,-1.0382365166666658
Galena,12,141,49,15,34,0,NWL20,480,RATED,329.43973989999995,2.5093376683333344
STEEBot,14,154,76,11,65,0,CSW21,1200,RATED,579.2051690000002,10.346580516666664
Bucks,16,59,72,4,68,0,CSW21,1200,RATED,580.254349,10.329094183333332
Juma,14,89,74,6,68,0,CSW21,1200,RATED,582.35355,10.294107499999999
Rexington,13,112,78,0,78,1,CSW21,1200,RATED,475.419939,12.07633435
Akpomiemie,12,187,77,6,71,0,CSW21,1200,RATED,455.1886089,12.413523185
STEEBot,12,186,86,10,76,0,NWL20,720,RATED,177.551609,9.040806516666667
Anita,12,157,80,12,68,1,NWL20,1200,RATED,490.3475091,11.827541515
strataji,13,108,73,10,63,0,ECWL,2400,RATED,122.747293,37.954211783333335
saint,11,197,63,17,46,0,NWL20,1200,RATED,253.3969829,15.776716951666666
STEEBot,16,134,86,6,80,0,CSW21,1200,RATED,524.32389,11.2612685
HJFan,12,229,82,6,76,0,NWL20,1200,RATED,544.7877691000001,10.920203848333331
BB-8,15,56,68,2,66,0,ECWL,900,CASUAL,163.814316,12.2697614
BB-8,15,67,68,7,61,0,ECWL,900,CASUAL,265.6979871,10.571700215
BethMix,13,133,77,3,74,0,NWL20,1200,RATED,334.506139,14.424897683333333
royster,13,140,61,6,55,0,NWL20,1500,RATED,595.6087201,15.073187998333333
spark1,14,101,64,12,52,0,NWL20,1500,RATED,981.8654051,8.635576581666667
twjiayu,16,54,81,2,79,0,CSW21,1200,CASUAL,953.8017519,4.103304135
HastyBot,11,176,76,19,57,1,NWL20,1200,RATED,368.085954,13.8652341
HastyBot,13,167,77,0,77,0,NWL20,1200,RATED,922.7407019,4.620988301666667
STEEBot,15,204,74,0,74,0,CSW21,1200,CASUAL,474.3606219,12.093989634999998
rak1507,11,270,80,20,60,1,CSW21,600,RATED,422.103508,2.9649415333333335
HastyBot,12,164,81,11,70,1,CSW21,1200,RATED,495.6473999,11.739210001666667
Goldenlamb,10,225,140,0,140,0,CSW21,1200,RATED,249.399833,15.843336116666668
STEEBot,12,140,83,11,72,1,CSW21,1200,RATED,207.5439861,16.540933565
davidavid,14,104,69,6,63,1,CSW21,900,RATED,529.0337989,6.182770018333334
HastyBot,11,160,98,16,82,1,NWL20,1200,RATED,833.1716812000002,6.11380531333333
HastyBot,11,223,98,12,86,0,NWL20,1200,RATED,475.5509062,12.074151563333334
BetterBot,15,76,50,0,50,1,NWL20,480,RATED,252.708391,3.788193483333333
HastyBot,15,137,75,6,69,0,CSW21,600,RATED,493.887038,1.7685493666666663
HastyBot,12,113,98,18,80,0,CSW21,900,CASUAL,384.591887,8.590135216666665
pandorable,16,62,105,5,100,0,CSW21,300,RATED,113.229193,3.112846783333333
STEEBot,13,154,65,4,61,0,CSW21,720,RATED,348.3412509,6.194312485
HastyBot,14,124,68,8,60,0,CSW21,1200,RATED,831.0236039,6.149606601666666
BetterBot,14,63,37,2,35,1,CSW21,300,RATED,204.556092,1.5907318
BetterBot,16,155,68,0,68,1,CSW21,1200,RATED,358.7176788000001,14.021372019999998
HastyBot,18,58,70,0,70,0,ECWL,900,CASUAL,294.04126,10.099312333333334
deathstar,12,214,78,13,65,0,NWL20,600,RATED,256.0390429,5.732682618333333
Katakuri,14,73,83,0,83,0,CSW21,1200,CASUAL,753.022522,7.449624633333333
BetterBot,12,142,48,0,48,1,NWL20,1320,RATED,603.8809891,11.935316848333335
BetterBot,30,33,83,0,83,0,CSW21,1200,RATED,308.4948801999999,14.858418663333335
HastyBot,13,122,89,8,81,0,CSW21,1200,RATED,399.710779,13.338153683333333
HastyBot,13,81,76,2,74,1,ECWL,900,CASUAL,192.8274851,11.786208581666667
STEEBot,11,181,78,23,55,0,CSW21,1200,RATED,694.2821372000002,8.428631046666663
tramper,18,67,67,0,67,1,CSW21,1200,RATED,690.8829360000002,8.485284399999996
Goldenlamb,13,114,76,12,64,0,CSW21,1200,RATED,674.0047169,8.766588051666668
vannandonly,11,233,101,18,83,1,CSW21,1200,RATED,493.5237679,11.774603868333335
BB-8,13,97,94,0,94,0,ECWL,900,CASUAL,174.5825438,12.090290936666667
HastyBot,15,152,83,0,83,1,CSW21,1320,RATED,489.5176959,13.841371735
BetterBot,14,165,74,8,66,0,CSW21,1200,CASUAL,317.43386289999995,14.709435618333336
BetterBot,19,36,78,2,76,0,CSW21,900,CASUAL,510.88516,6.485247333333334
STEEBot,13,110,48,15,33,1,CSW21,1200,RATED,395.313782,13.411436966666667
BetterBot,13,91,39,3,36,1,CSW21,900,CASUAL,640.1309662000001,4.331150563333332
hannahbanana,14,149,60,12,48,0,NWL20,720,RATED,215.72401,8.404599833333332
BeanzCyclones,14,141,90,2,88,1,CSW21,1200,RATED,241.159096,15.980681733333334
BetterBot,15,74,72,6,66,0,CSW21,900,RATED,501.0402150000001,6.649329749999998
HastyBot,13,71,63,2,61,1,ECWL,900,CASUAL,161.899179,12.30168035
HappyWanderer,10,235,82,0,82,0,NWL20,360,RATED,144.57406709999995,3.5904322150000008
HastyBot,12,193,104,16,88,0,CSW21,1200,RATED,425.5608289,12.907319518333335
HastyBot,12,233,83,17,66,0,CSW21,1200,RATED,300.3016951,14.994971748333334
stevy,15,84,71,0,71,0,NWL20,1200,CASUAL,795.9807509999998,6.733654150000003
magic29,15,149,73,4,69,1,CSW21,360,RATED,190.156276,2.8307287333333333
pandorable,14,103,52,8,44,0,CSW21,300,RATED,141.3491759,2.6441804016666666
HastyBot,14,91,92,2,90,1,CSW21,1200,RATED,893.9170178999998,5.101383035000003
bbharath,15,63,62,0,62,0,CSW21,600,RATED,508.2332661,1.5294455650000003
Mimix,18,59,77,4,73,1,CSW21,1200,RATED,295.00547,15.083242166666667
59sunday,15,130,88,-68,156,1,CSW21,900,RATED,250.698832,10.821686133333333
cooper,11,125,62,0,62,0,NWL20,600,RATED,254.474323,5.758761283333333
HastyBot,15,70,76,5,71,0,CSW21,3600,RATED,3544.1598280000007,0.9306695333333209
BetterBot,15,45,69,2,67,0,NWL20,1800,RATED,1306.037148,8.232714200000002
bubbat,12,123,45,0,45,0,NWL20,720,RATED,301.026865,6.982885583333333
HastyBot,14,150,77,12,65,0,CSW21,1200,RATED,235.9420829,16.067631951666666
jmbrow29,16,108,63,2,61,1,NWL20,1200,RATED,577.316184,10.378063599999999
BB-8,13,182,92,0,92,0,ECWL,900,CASUAL,165.420573,12.24299045
BB-8,17,127,85,6,79,1,ECWL,900,CASUAL,198.219049,11.696349183333332
STEEBot,11,180,66,15,51,0,NWL20,720,RATED,186.7251101,8.887914831666668
BetterBot,15,148,72,2,70,0,NWL20,1200,RATED,522.084636,11.2985894
STEEBot,11,193,70,16,54,0,NWL20,1200,CASUAL,668.7001162,8.854998063333333
STEEBot,14,158,65,7,58,0,CSW21,840,RATED,896.2432538999999,-0.9373875649999983
HastyBot,12,201,65,18,47,0,CSW21,1200,RATED,535.9498022,11.067503296666667
snorkl,12,179,84,5,79,0,CSW21,1200,RATED,874.0705539999999,5.432157433333335
BetterBot,14,125,84,10,74,0,CSW21,1200,CASUAL,291.7066481,15.138222531666667
marvin,11,117,60,-10,70,0,CSW21,60,RATED,120.4703181,-1.007838635
STEEBot,14,72,74,2,72,1,CSW21,1200,RATED,328.8929901,14.518450164999999
Mimix,14,84,79,10,69,1,CSW21,1200,RATED,235.618345,16.073027583333335
STEEBot,14,129,74,0,74,0,NWL20,1200,RATED,684.0859749,8.598567085
HastyBot,16,107,91,4,87,0,ECWL,900,CASUAL,154.1838779,12.430268701666668
Zynx,14,196,77,0,77,1,CSW21,780,RATED,233.632051,9.106132483333333
STEEBot,12,191,80,0,80,0,NWL20,1200,RATED,850.4050278999998,5.826582868333336
rodchris71,12,128,62,8,54,0,CSW21,900,RATED,258.00581600000004,10.699903066666666
STEEBot,14,140,72,8,64,0,CSW21,1200,RATED,364.136169,13.93106385
NurdiniDelisha,21,0,36,-4,40,0,CSW21,3600,CASUAL,401.0464718,53.31589213666667
Raihan,15,118,75,0,75,0,CSW21,1080,CASUAL,701.2455621,6.3125739649999995
STEEBot,14,165,76,9,67,1,NWL20,1200,RATED,349.1439218999999,14.180934635000002
HastyBot,15,83,92,0,92,0,ECWL,900,CASUAL,216.6931069,11.388448218333334
Ranking,18,172,74,-39,113,0,CSW21,1260,RATED,411.766093,14.137231783333334
BetterBot,18,50,149,0,149,0,CSW21,1200,RATED,225.651562,16.23914063333333
BetterBot,17,44,62,0,62,1,CSW21,900,RATED,698.9927449,3.3501209183333325
HastyBot,14,169,98,2,96,0,NWL20,1200,RATED,1200.649632,-0.010827200000001843
BetterBot,12,128,68,8,60,1,CSW21,1200,RATED,568.6940119,10.521766468333334
daylight,12,142,89,0,89,0,CSW21,1200,CASUAL,565.370666,10.577155566666667
Anita,17,162,80,-25,105,0,NWL20,1200,RATED,313.998203,14.766696616666668
STEEBot,16,103,76,0,76,0,NWL20,1200,RATED,370.295511,13.82840815
Kathleen3,14,110,82,0,82,1,CSW21,1800,RATED,539.5222001,21.007963331666666
HastyBot,13,164,85,6,79,0,CSW21,1200,RATED,240.996608,15.983389866666666
HastyBot,14,153,126,0,126,0,CSW21,1200,RATED,138.7106831,17.688155281666663
whimsy,12,126,48,12,36,0,NWL20,1200,RATED,732.3813062,7.793644896666666
OoiPeiXi,19,50,45,2,43,0,CSW21,900,RATED,237.840332,11.035994466666667
BetterBot,17,73,70,2,68,0,CSW21,300,RATED,132.8121541,2.7864640983333335
Naqib123,14,167,67,8,59,1,CSW21,3600,CASUAL,410.848984,53.15251693333333
HastyBot,11,193,91,14,77,0,CSW21,1260,RATED,1323.44585,-1.0574308333333344
orlyns,11,249,98,18,80,1,CSW21,1200,RATED,503.5463741,11.607560431666666
BB-8,14,120,70,0,70,1,ECWL,900,CASUAL,278.64583589999995,10.355902735
Manop,12,197,131,7,124,0,CSW21,1200,RATED,146.2383251,17.562694581666666
STEEBot,14,154,73,0,73,0,CSW21,1200,RATED,1268.075186,-1.1345864333333338
STEEBot,15,66,76,4,72,0,NWL20,1200,RATED,580.1789541,10.330350764999999
BB-8,13,114,37,0,37,0,ECWL,900,CASUAL,184.6282601,11.922862331666666
STEEBot,12,150,74,11,63,1,NWL20,300,CASUAL,284.297215,0.26171308333333343
stramash,15,141,75,4,71,0,CSW21,660,RATED,148.1753192,8.530411346666666
bbharath,15,64,89,4,85,1,CSW21,720,RATED,354.13036889999995,6.097827185000001
BetterBot,13,155,80,5,75,0,CSW21,300,RATED,316.1067290000001,-0.2684454833333348
Indominus,12,130,88,18,70,1,CSW21,1200,RATED,447.88899800000013,12.535183366666665
stramash,15,95,78,2,76,0,CSW21,840,RATED,142.5206311,11.624656148333335
HastyBot,13,132,109,4,105,0,NWL20,1200,CASUAL,616.8961241000002,9.718397931666663
STEEBot,14,76,64,8,56,0,NWL20,1200,RATED,410.8191779,13.153013701666668
HastyBot,12,177,134,18,116,0,CSW21,900,RATED,325.8985722,9.56835713
Ranking,14,162,84,-84,168,0,CSW21,1800,RATED,515.877625,21.40203958333333
STEEBot,12,146,77,11,66,1,CSW21,1200,RATED,334.9777281000001,14.417037864999998
Leo,10,224,86,11,75,0,NWL20,600,RATED,292.131778,5.131137033333333
